id,city_name_ar,city_name_en,region_name_ar,region_name_en,availability,available_units,available_auctions_units,bookable,developer_name,max_area,max_bed_room,max_price,min_area,min_bed_room,min_price,project_name,project_type,publish_date,construction_status,unit_type,views_count,location
project_42,المدينة المنورة,AL MADINAH AL MUNAWWARAH,المدينة المنورة,Madinah,1,146,0,1,عبر المملكة العقارية,272.4,5,849888.0,136.2,2,326880.0,جوار - المدينة المنورة,offplan_moh_land,2021-01-25,under_construction,apartment,6199,"24.113363,38.013819"
project_56,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,1,388,0,1,شركة جدارة العقارية,567.5,5,1207656.795,230.0,4,619380.0,واحة الدمام -  الدمام,offplan_moh_land,2021-01-25,under_construction,villa,95212,"26.355385,49.980021"
project_59,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,0,0,0,1,رتال,407.593627984529,4,757264.0,187.432916585808,4,530618.0,نساج تاون - الدمام,offplan_moh_land,2021-01-25,under_construction,townhouse,13388,"26.345556,49.988667"
project_54,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,0,0,0,1,مايا للتطوير والاستثمار العقاري,250.65,4,558511.0,124.9,2,235700.0,الفريدة -  الدمام,offplan_moh_land,2021-01-25,under_construction,apartment,9080,"26.3385,49.98576"
project_57,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,0,0,0,1,ثبات المسكن العقارية,435.35,4,749886.0,180.0,3,526971.0,الدمام الشمالي (مدّ) -  الدمام,offplan_moh_land,2021-01-25,under_construction,townhouse,4150,"26.357417,49.971639"
project_58,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,1,178,0,1,ساني العامرية,489.24,5,1230741.0,187.48,4,594038.0,تلال الغروب - الدمام,offplan_moh_land,2021-01-25,under_construction,townhouse,37538,"26.345556,49.988667"
project_68,خميس مشيط,KHAMIS MUSHAYT,عسير,'Asir,1,126,0,1,بن جارالله,243.0,4,510300.0,170.0,3,339150.0,تلال الخميس - خميس مشيط,offplan_moh_land,2021-01-25,under_construction,apartment,8981,"18.360123,42.73824"
project_61,القطيف,AL QATIF,المنطقة الشرقية,Eastern Province,0,0,0,1,التميمي للخدمات والصيانة العالمية,485.81,5,820681.0,178.41,3,535626.0,منازل القطيف - القطيف,offplan_moh_land,2021-01-25,under_construction,townhouse,12749,"26.523463,49.977315"
project_1010,جدة,JEDDAH,مكة المكرمة,Makkah,0,0,0,1,شركة المسكن الوافي للتطوير العقاري,185.88,6,630000.0,84.0,2,600000.0,العالية ١ - جدة,offplan_private_land,2022-03-30,under_construction,apartment,34856,"21.46508,39.324515"
project_77,تبوك,TABUK,تبوك,Tabuk,1,4,0,1,منازل العصرية للتطوير والاستثمار العقاري,226.7,4,539500.0,125.0,2,247000.0,درة تبوك - تبوك,offplan_moh_land,2021-01-25,under_construction,apartment,11980,"28.455361,36.51625"
project_71,جيزان,JIZAN,جازان,Jizan,1,90,0,1,صرح التقنية,541.04,5,844876.0,292.65,4,537768.0,ضاحية الملك عبدالله - جازان,offplan_moh_land,2021-01-25,under_construction,villa,69191,"17.0554153,42.5950265"
project_97,المدينة المنورة,AL MADINAH AL MUNAWWARAH,المدينة المنورة,Madinah,1,39,0,1,منازل العصرية للتطوير والاستثمار العقاري,285.0,4,789279.0,125.9,2,300901.0,درة المدينة 2 - المدينة المنورة,offplan_moh_land,2021-01-25,under_construction,apartment,9100,"24.432779,39.646102"
project_105,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,عبدالرحمن الراشد وأولاده,452.72,5,817433.0,199.9987,4,587898.0,ديار السعد - الرياض,offplan_moh_land,2021-01-25,under_construction,townhouse,6326,"24.969972,46.625056"
project_107,مكة المكرمة,MAKKAH AL MUKARRAMAH,مكة المكرمة,Makkah,1,1,0,1,لدن للإستثمار,214.7,4,614894.0,132.75,2,220000.0,جوهرة الرصيفة -  مكة المكرمة,offplan_moh_land,2021-01-25,under_construction,apartment,9398,"21.383972,39.784889"
project_98,ينبع,YANBU,المدينة المنورة,Madinah,0,0,0,1,الديار العربية للتطوير العقاري,250.0,6,832773.0,200.0,2,478000.0,لؤلؤة الديار - ينبع,offplan_moh_land,2021-01-25,under_construction,townhouse,29106,"24.113363,38.013819"
project_115,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,0,0,0,1,سدين العربية للعقارات,380.84,4,859432.0,180.35,4,526403.0,سدين - الدمام,offplan_moh_land,2021-01-25,under_construction,townhouse,12096,"26.325361,50.003"
project_119,جدة,JEDDAH,مكة المكرمة,Makkah,1,35,0,1,لدن للإستثمار,245.39,4,902330.0,125.14,2,303965.0,فينان - جدة,offplan_moh_land,2021-01-25,under_construction,apartment,53441,"21.754611,39.166889"
project_121,جدة,JEDDAH,مكة المكرمة,Makkah,0,0,0,1,الديار العربية للتطوير العقاري,395.85,4,1233655.0,131.87,2,311880.0,بوفارديا سيتي - جدة,offplan_moh_land,2021-01-25,under_construction,apartment,16910,"21.751824,39.17631"
project_120,جدة,JEDDAH,مكة المكرمة,Makkah,0,0,0,1,حمد وأحمد محمد المزيني العقارية,232.15,4,656285.0,194.05,4,476763.0,الجوهرة ريزيدينس - جدة,offplan_moh_land,2021-01-25,under_construction,apartment,13266,"21.75539,39.179246"
project_704,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,الشركة الوطنية للإسكان,502.343,5,2847765.0,199.999658,3,825120.0,رواء - الرياض,offplan_moh_land,2022-02-21,under_construction,townhouse,730510,"24.941972,46.629361"
project_134,الهفوف,AL HUFUF,المنطقة الشرقية,Eastern Province,0,0,0,1,شركة طراز العربية,240.0,4,592857.0,138.86,2,295972.0,طراز الاحساء - الاحساء,offplan_moh_land,2021-01-25,under_construction,apartment,3551,"25.321861,49.59075"
project_377,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,0,0,0,1,الاستثمارات المبتكرة العقارية,556.6,4,852400.0,246.8,4,586450.0,فلل البيرق - الدمام,offplan_moh_land,2021-01-25,under_construction,villa,4538,"26.3272,49.982806"
project_582,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,0,0,0,1,رتال,525.0,4,996463.0,219.7,4,622074.0,نساج تاون 2 - الدمام,offplan_moh_land,2021-01-25,under_construction,villa,12193,"26.329667,49.99725"
project_597,بريدة,BURAYDAH,القصيم,Qassim,1,107,0,1,شركة فضاء الاستثمار العقارية,516.72,4,961907.0,183.0,3,475800.0,فلل حطين - القصيم,offplan_private_land,2021-01-25,under_construction,apartment,16849,"26.294091,43.868599"
project_632,الرياض,AR RIYADH,الرياض,Riyadh,1,24,0,1,شركة فيصل عبدالله بن سعيدان للاستثمار والتطويرالعقاري,202.0,4,707640.0,125.0,2,347760.0,جوهرة السحاب - الرياض,offplan_private_land,2021-01-12,under_construction,apartment,39651,"24.557306,46.519944"
project_581,المدينة المنورة,AL MADINAH AL MUNAWWARAH,المدينة المنورة,Madinah,1,2,0,1,شركة دور العقارية للعقارات المحدودة,528.799987792969,5,1150000.0,125.31,2,390000.0,جادة السكب - المدينة المنورة,offplan_private_land,2021-01-05,under_construction,apartment,32380,"24.356102,39.575676"
project_647,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,شركة مسكن العربية للاستثمار والتطوير العقاري,450.0,4,1705000.0,200.0,4,990000.0,مسكن هايتس - الرياض,offplan_private_land,2020-12-17,under_construction,townhouse,30477,"24.65575,46.775917"
project_627,الخبر,AL KHUBAR,المنطقة الشرقية,Eastern Province,0,0,0,1,شركة سمو الأصالة للتطوير والاستثمار العقاري,449.5,4,1270700.0,237.94,4,699677.0,بارك فيو - الخبر,offplan_private_land,2020-10-08,under_construction,townhouse,22077,"26.092083,50.134139"
project_598,الخبر,AL KHUBAR,المنطقة الشرقية,Eastern Province,0,0,0,1,شركة أسيكو السعودية المحدودة,369.0,4,734400.0,300.0,4,654000.0,أصداف الخبر - الخبر,offplan_private_land,2020-07-09,under_construction,villa,4000,"26.125444,50.148194"
project_600,مكة المكرمة,MAKKAH AL MUKARRAMAH,مكة المكرمة,Makkah,0,0,0,1,شركة دور العقارية للعقارات المحدودة,232.0,3,640000.0,188.0,3,640000.0,المعيصم السكني - مكة المكرمة,offplan_private_land,2020-07-06,under_construction,apartment,3369,"21.45992,39.912654"
project_1005,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,1,8,0,1,مؤسسة عنواني العقارية,262.0,6,955000.0,130.0,3,540000.0,عنواني ريزيدنس - الدمام,offplan_private_land,2022-02-13,under_construction,apartment,27065,"26.376633,50.125687"
project_599,جدة,JEDDAH,مكة المكرمة,Makkah,1,1,0,1,شركة عبداللطيف جميل للأراضي المحدودة,225.98,4,1963900.0,152.28,2,1126900.0,داري قريش - جدة,offplan_private_land,2020-07-01,under_construction,apartment,6032,"21.593417,39.144722"
project_44,الهفوف,AL HUFUF,المنطقة الشرقية,Eastern Province,0,0,0,1,الاستثمارات المبتكرة العقارية,250.0,4,715408.0,250.0,4,642700.0,فلل البيرق ( المبرز ) - الأحساء,offplan_moh_land,2020-05-17,under_construction,villa,3124,"25.473194,49.541806"
project_572,جدة,JEDDAH,مكة المكرمة,Makkah,0,0,0,1,شركة حجاج وشركاه,307.52,4,1692528.0,225.0,4,950160.0,قرية موجان - جدة,offplan_private_land,2020-03-31,under_construction,villa,42576,"21.807722,39.097722"
project_25,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,حمد وأحمد محمد المزيني العقارية,300.0,4,811492.0,300.0,4,645750.0,بوابة الشرق - الرياض,offplan_private_land,2020-03-18,under_construction,villa,32495,"24.903678,46.953886"
project_9,الطائف,AT TAIF,مكة المكرمة,Makkah,0,0,0,1,إدارة للتنمية والتطوير,693.84,4,1379432.0,250.0,0,499499.0,مدينة الورود - الطائف -  إدارة للتنمية والتطوير,offplan_private_land,2020-02-25,under_construction,villa,35763,"21.377583,40.429222"
project_12,ينبع,YANBU,المدينة المنورة,Madinah,1,50,50,0,التميمي للتجارة والتعهدات المحدودة,347.054,5,1159161.0,162.337,3,441557.0,رواسن - ينبع,offplan_private_land,2020-02-25,under_construction,apartment,12712,"24.119028,37.989583"
project_23,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,عنان العقارية,400.22,4,912500.0,220.0,4,680000.0,معالي عنان - الرياض,offplan_private_land,2020-02-25,under_construction,villa,4736,"24.847503,46.884934"
project_27,الرياض,AR RIYADH,الرياض,Riyadh,1,92,0,1,دار الأركان,179.625,4,563000.0,133.63,2,384000.0,إسكان الرياض - (باريزيانا) - الرياض,readymade_private_land,2020-02-25,construction_completed,apartment,30293,"24.596319,46.700361"
project_45,الخبر,AL KHUBAR,المنطقة الشرقية,Eastern Province,0,0,0,1,عنان العقارية,792.4,4,1247719.0,210.66,4,621058.42,إطلالة البحر- الخبر,offplan_private_land,2020-02-25,under_construction,villa,4064,"26.202278,50.169028"
project_49,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,0,0,0,1,الجبيل للتعمير,325.0,3,749949.0,320.0,3,739102.0,إسكان الدمام - تلال الدمام - الدمام,readymade_private_land,2020-02-25,construction_completed,apartment,2389,"26.374531,49.960369"
project_1006,الخبر,AL KHUBAR,المنطقة الشرقية,Eastern Province,1,7,7,0,مدى الشرقية للتطوير,420.0,5,1784950.0,350.0,5,1575000.0,نسيم - الخبر,offplan_private_land,2022-02-10,under_construction,villa,29537,"26.181119,50.190166"
project_46,الخبر,AL KHUBAR,المنطقة الشرقية,Eastern Province,0,0,0,1,الرائم للمقاولات,314.0,3,720000.0,147.0,2,460000.0,إسكان الخبر - الشبيلي - الخبر,readymade_private_land,2020-02-25,construction_completed,apartment,2702,"26.232793,50.204459"
project_94,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,تحالف الزامل,396.2,4,870603.0,219.93,4,635308.0,بيوت الزامل - الرياض,offplan_private_land,2020-02-25,under_construction,villa,8862,"24.847667,46.885167"
project_19,ليلى,LAYLA,الرياض,Riyadh,0,0,0,0,وزارة الإسكان,725.0,3,363000.0,600.0,3,363000.0,إسكان الأفلاج - الأفلاج,readymade_moh_land,2020-02-13,construction_completed,villa,1880,"0.0,0.0"
project_64,النبهانية,AN NABHANIYAH,القصيم,Qassim,0,0,0,0,وزارة الإسكان,585.0,3,294000.0,409.48,3,294000.0,إسكان النبهانية - النبهانية,readymade_moh_land,2020-02-13,construction_completed,villa,621,"0.0,0.0"
project_79,طريف,TURAIF,الحدود الشمالية,Northern Borders,0,0,0,0,وزارة الإسكان,500.0,3,414690.0,484.0,3,414690.0,إسكان طريف - طريف,readymade_moh_land,2020-02-13,construction_completed,villa,3295,"0.0,0.0"
project_99,حفر الباطن,HAFAR AL BATIN,المنطقة الشرقية,Eastern Province,0,0,0,0,وزارة الإسكان,597.5,3,513000.0,467.5,3,513000.0,إسكان حفر الباطن - حفر الباطن,readymade_moh_land,2020-02-13,construction_completed,villa,11046,"0.0,0.0"
project_103,القريات,AL QURAYYAT,الجوف,Jawf,0,0,0,0,وزارة الإسكان,500.0,3,393000.0,494.0,3,393000.0,إسكان القريات - القريات,readymade_moh_land,2020-02-13,construction_completed,villa,1957,"0.0,0.0"
project_109,نجران,NAJRAN,نجران,Najran,0,0,0,0,وزارة الإسكان,616.0,3,391000.0,435.0,3,391000.0,إسكان نجران - نجران,readymade_moh_land,2020-02-13,construction_completed,villa,5609,"0.0,0.0"
project_30,الزلفي,AZ ZULFI,الرياض,Riyadh,0,0,0,0,وزارة الإسكان,525.0,3,350000.0,475.0,1,350000.0,إسكان الزلفي - الزلفي,readymade_moh_land,2020-01-29,construction_completed,villa,1552,"26.308749,44.915475"
project_32,ثادق,THADIQ,الرياض,Riyadh,0,0,0,0,وزارة الإسكان,583.2,3,200000.0,451.12,3,200000.0,إسكان ثادق - ثادق,readymade_moh_land,2020-01-29,construction_completed,villa,928,"0.0,0.0"
project_1002,مكة المكرمة,MAKKAH AL MUKARRAMAH,مكة المكرمة,Makkah,1,92,0,1,عبر المملكة العقارية,192.94,3,787122.0,150.15,2,578078.0,مكانة - مكة المكرمة,offplan_private_land,2022-02-08,under_construction,apartment,23879,"21.466611,39.789"
project_29,الدوادمي,AD DUWADIMI,الرياض,Riyadh,0,0,0,0,وزارة الإسكان,500.0,4,374000.0,500.0,4,374000.0,إسكان الدوادمي - الدوادمي,readymade_moh_land,2020-01-29,construction_completed,villa,2479,"0.0,0.0"
project_33,الخرمة,AL KHURMAH,مكة المكرمة,Makkah,0,0,0,0,وزارة الإسكان,550.0,3,370000.0,493.75,3,370000.0,إسكان الخرمة - الخرمة,readymade_moh_land,2020-01-29,construction_completed,villa,1745,"0.0,0.0"
project_43,الهفوف,AL HUFUF,المنطقة الشرقية,Eastern Province,0,0,0,0,وزارة الإسكان,790.59,4,446500.0,470.04,3,440500.0,إسكان الإحساء,readymade_moh_land,2020-01-29,construction_completed,villa,2548,"0.0,0.0"
project_48,المبرز,AL MUBARRAZ,المنطقة الشرقية,Eastern Province,0,0,0,0,وزارة الإسكان,500.0,4,650000.0,100.0,4,0.0,إسكان المبرز - المبرز,readymade_moh_land,2020-01-29,construction_completed,villa,2258,"0.0,0.0"
project_63,البدائع,AL BADAI',القصيم,Qassim,0,0,0,0,وزارة الإسكان,600.0,3,310000.0,600.0,3,310000.0,إسكان البدائع - البدائع,readymade_moh_land,2020-01-29,construction_completed,villa,766,"0.0,0.0"
project_67,رياض الخبراء,RIYAD AL KHABRA,القصيم,Qassim,0,0,0,0,وزارة الإسكان,727.0,4,452459.0,331.0,4,452459.0,إسكان رياض الخبراء - رياض الخبراء,readymade_moh_land,2020-01-29,construction_completed,villa,745,"0.0,0.0"
project_75,المخواة,AL MUKHWAH,الباحة,Bahah,0,0,0,0,وزارة الإسكان,495.0,3,500000.0,387.35,3,390000.0,إسكان المخواة - المخواة,readymade_moh_land,2020-01-29,construction_completed,villa,1642,"0.0,0.0"
project_70,احد المسارحة,AHAD AL MUSARIHAH,جازان,Jizan,0,0,0,0,وزارة الإسكان,504.02,4,550000.0,100.0,4,0.0,إسكان أحد المسارحة - أحد المسارحة,readymade_moh_land,2020-01-29,construction_completed,villa,2929,"0.0,0.0"
project_78,رفحاء,RAFHA',الحدود الشمالية,Northern Borders,0,0,0,0,وزارة الإسكان,525.0,3,336000.0,475.0,3,336000.0,إسكان رفحاء - رفحاء,readymade_moh_land,2020-01-29,construction_completed,villa,756,"0.0,0.0"
